24 February 2020,50,Recommended by a local,Stopped for a few drinks before deciding on where to eat. Asked a local bar manager where he felt we could get the best Malay food in this area. Without hesitation he replied Bijan We were concerned initially that we may be underdressed as we’d...More
9 February 2020,40,Sophisticated and cozy atmosphere.,"Sophisticated and cozy atmosphere. Recommend to go there with your family, with your friends and with your colleagues. Portion is big so be careful that you don’t order too much. Taste is also nice but for me it’s a little bit too salty."
7 February 2020,50,Do not miss this outstanding restaurant,Do not miss this outstanding restaurant in KL. The local Malaysian food is absolutely the best. Wide variety in the menu and excellent attention to your food allergies should you have any. They will come to your table and suggest different items or items they...More
28 January 2020,50,Best beef,Best roasted beef with coconut milk. Definetly try buttered banana as desert. Very friendly staff.Delicious. Back for more. Thanks
25 January 2020,50,Delicious,"We were recommended this lovely place by a local. The menu had a nice variety of dishes and we selected two starters to share , when we ordered the main course we selected the Same so the waiter recommended that one was big enough and...More"
25 January 2020,40,Awesome Malay Food,Lived across the road from this restaurant many years ago and was a regular visitor. Food is excellent and so is the service!
21 January 2020,50,best Malay restaurant,"the enviroment is very good, ggreat food and staff is friendly, always prepare introduce the menu and recommendation"
20 January 2020,50,Excellent Malay Cuisine!,"We went to this restaurant because it came highly recommended when we were looking for a restaurant to have Malaysian cuisine. The wait staff are very attentive, the covered patio has great ambience and the food is amazing! We would recommend the Rusuk Panggang (large...More"
16 January 2020,40,Malay fine dining,A lovely setting and excellent food. Superior quality Malay cuisine. Service was good. We had a very enjoyable evening with delicious food
7 January 2020,40,excellent ambience and food,very good place to eat .. although this place is a little out and you will require a grab cab to come back ...the folks here are very courteous and will book one for you .. excellent food and drinks .. highly recommended for an...More
6 January 2020,50,Highly recommend,We were recommended this bar & restaurant by a staff member at the Majestic hotel where we were staying at KL.The food was so good that we returned for a second evening ... everything about this restaurant is to be highly recommended; food quality &...More
3 January 2020,40,Malay fusion fun,"Now on a comparison to Dewan, we had a great time at Bijan . Considered fine dining Malay fusion . It was more fun , vibrant and relaxed. We could drink alcohol at Bijan but not at Dewan. The staff were attentive and took their...More"
1 January 2020,40,Highly recommended Malaysian food,"We went for a dinner with some friends and ordered various dishes for sharing. The taste and the well balanced spicy is fantastic. Among the dishes we tried I would recommend the beef redang, the shrimp/mushroom curry, and the selection of starters. Prices are probably...More"
25 December 2019,40,Wonderful Malay Cuisine,Our Malaysian friend helped us to pre-order all dishes for dinner. All were just perfect and delicious. We bought our own bottles with free (or just minimal) corkage which were really nice. Good service too.
25 December 2019,50,Fusion Malaysian food that just works,"Malaysian food is tricky to amend and adjust. Binjai does it well. This is one restaurant in which you do not want to miss a course, from starter to dessert."
8 December 2019,40,Delicious Malaysian Food,"We ordered a variety of Malaysian food and they were delicious. We had curry chicken, curry beef, deep fried prawns, fried potato patties, eggplants, vegetables and dessert. Very good service."
6 December 2019,50,Fantatic food,"15 of us came for a group meal and had a set menu that was pre ordered. The food was fantastic, the fish and prawns were up there with the best I've tried. Staff were friendly. Cocktails were great and the rum one with coconut...More"
24 November 2019,20,Just average food,"Beautiful decor and nice atmosphere. Outdoor tables are very pleasent. Awful service. Waiters are hostil and unattentive. They show you very clearly they want to close and to leave. Food is neither fresh nor tasty. Very high prices, considering the quality of the food."
19 November 2019,50,Highly recommend,"After doing research and asking around, everyone seemed to point towards Bijan, so my mother and I reserved a table and went. Food was incredible, and the drinks were refreshing after walking in the humidity! Service was great and after dinner we walked to Pavilion...More"
5 November 2019,40,Made the right choice!,Looking through the tripadvisor recommendations for local dishes I had two on the short list - one was a cheaper basic place that had great food reviews but the one about the cockroachesput me off somewhat. The other was Bijan and having browsed the menu...More
4 November 2019,50,Great food,Great local food in a smart restaurant. Good for large groups. Very good attentive service. A good place for business dinners.
9 October 2019,40,Good location; great for group dinners,"The restaurant's location is very central but located on a street that isn't clogged with bars and pubs. There isn't a lot of seating and it seems popular for big groups, so reservation is a must. The food is quite good, especially the mango salad,...More"
5 September 2019,50,Wonderful place for a large group.,This restaurant is a super place for a large gathering. The staff are very helpful & efficient. The food is plentiful and fantastic. Would highly recommend eating here.
28 August 2019,50,Truly Malaysian Cuisine!,"Always looking for authentic Malaysian food/cuisine ie other than the commonly Nasi Lemak, satay etc. We were there during Ramadan and the buffet spread was 👍👍. This is a truly and typical and authentic Malaysian dishes with all the ulams, sambal belachan, budu, etc kerabu,...More"
27 August 2019,50,Traditional Malaysian Food,"We have been recommended to have dinner at Bijan by local friends. Decent restaurant with local meals, good service and... you can drink wine there! Which is actually rare for a local restaurant serving local food in Malaysia :)"
26 August 2019,40,Cooking skills and great flavour is what I come here for,"I am the kind that appreciate marriages of tastes, texture and cooking skills ... so to find good local food in KL with these expectation is not easy. Bijan happens to be the place where I can get properly cooked authentic Malay food, to my...More"
9 August 2019,10,Over Promise,"This restaurant rates why??? The food was very dry and over cooked. The first three wines on the wine list we asked for they didn't have. It was like a Fawlty Towers restaurant. Ignore the ratings and try others like Opium, much better everything!"
8 August 2019,30,"Just ordinary, nothing much to talk about",Food was just about ok. Hardly any option for seafood in appetisers. Not much beer options. Service was good
4 August 2019,50,Great dinner in KL,"I visited with a group of friends and we all loved our meal here - was one of our favourites in KL. Lots of vegetarian options, drinks were good, and service was excellent all night. Sat outside in the garden - lovely atmosphere, doesn't feel...More"
29 July 2019,30,A bit disappointed,"We visited for dinner and while the setting in a small courtyard is quaint and atmospheric I think the food lets it down. It was very busy but the service was still good, the food however really was just average at best, we've had so...More"
20 July 2019,30,OK,We really knew what none of the dishes were so relied on advice from the server. Everything we ordered for main course kind of tasted the same - like bland coconut curry. The sticky short ribs were very fatty - too fatty to enjoy. The...More
19 July 2019,40,Birthday dinner,"We prebooked this restaurant before leaving for our trip and had a lovely experience sitting in the outside area. We ate delicious and tasty Malay food, the whole fish was absolutely delicious and they accommodated by putting the tamarind sauce on the side. Satay was...More"
29 June 2019,50,excellent Malay food,"the food is super good, they extended recently, good environment and service, after dinner you can walk to changkat where plenty of bars around."
27 June 2019,50,Incredible Malaysian cuisine,"Situated just off a lively street of restaurants and bars, Bijan served us amazing Malaysian dishes and were very attentive. The restaurant itself was very well decorated and made our first night in Malaysia very special. The Cucur Udang starter (fried prawn and vegetable bhaji-like...More"
18 June 2019,40,Really good Malay food,If you're looking for upscale Malay food this is the place. It has good dishes served by a famous chef and has good quality of servings The prices are steep however it makes sense for the place and quality
29 May 2019,50,Good malay food,Great malaysian food and great location. Highly recommended for family or friends dinner. Good service
26 May 2019,50,Bijan Ramadan buffet foodie friends feast treat to fasting,The outing was a real treat for the fasting but as Malaysians Ramadan seems to offer much more variety to food offerings which seem to tempting to resist. Bijan has a very good authetic Malaysian selection of offerings. The beef soup was flavourful and I...More
17 May 2019,50,Excellent food,"This restaurant is located in the most vibrant part of Kuala Lumpur, Bukit Bintang, where many of the better restaurants and bars are located. The menu is quite extensive for this type of restaurant, and everything ordered was very tasty and well prepared. A room...More"
13 May 2019,40,Good place to try Malay cuisine,"Nice, clean, safe and well established place. Some people would claim in is not very original, but we liked it."
11 May 2019,50,Flavoursome food,Came here with a large party of conference delegates. We were served a huge set menu. Everything was delicious and I wish I could have eaten more! The service was very attentive and the space large and airy. Some very interesting Malay dishes were served...More
1 May 2019,20,"Poor rating, let down by staff’s attitude","Bijan should retrain it’s staff-friendliness rather than treat its customers like an inconvenience. We had originally been this restaurant a few years back and loved our experience. Unfortunately, despite being served good food, our waiter’s lack of interest in serving customers and his disinterested face...More"
22 April 2019,40,Nice Malaysian cuisine!,"The restaurant is close to one of the best areas for food and nightlife in KL. The locations is nice and food is good and well presented. The menu gives you many options (starters, seafood, meat, sides, dessert) and easy to understand. Main courses are...More"
20 April 2019,30,Can improve both authenticity and freshness,"This was a recommendation from the hotel concierge. I can understand that westeners prefer this type of toned-down cuisine, but I was looking for a more authentic experience. The satays were not freshly made which is a big put off. There was a decent ikan...More"
20 April 2019,30,A hangout for Westerners..,"Definitely not a place to enjoy authentic Malay cuisine. The food is fine but way too ""tamed"" and too sweet to suit Western tastes. A disappointment. Enak KL offers a much more convincing experience foodwise. The setting is all right but try to get a...More"
10 April 2019,40,Nice place,Service was good - we ate inside and it was nice and cool. The food was good we had veg spring rolls and chicken one spicy and one sweeter. Would recommend.
9 April 2019,30,Disappointing,"Having eaten previously at Madam Kwan’s I was told this was a more upmarket version serving Malaysian food . It’s fairly large , a cavernous space which means the acoustics aren’t conducive for a relaxing dinner . It’s busy and popular but the food was...More"
7 April 2019,50,good malaysia local food,"it is like a local fine dining, restaurant, the menu have plenty of choice, serve good wine and reasonable price, need to book table in advance, very busy."
2 April 2019,50,Great food,We was recommended to this restaurant by our concierge service and wasn’t disappointed. The food was excellent Malay cuisine and the restaurant very welcoming. Fabulous atmosphere and service to match
27 March 2019,30,"Nice venue, average food","The blurb on their website reads ""Bijan is the ultimate destination for fine Malay cuisine"", and the truth is, it's not. The venue is great, warm, inviting, but the food is simply normal Malay cuisine. It hasn't been elevated in any way and I have...More"
27 March 2019,50,"Authentic Malay dishes, a god experience","Booked on line from UK very easily. Dinner for two. A choice of indoors or out on the terrace. The menu is easy to understand. The food is served quite quickly and is spicy but not too ""hot"". Service is friendly and attentive. There is...More"
21 March 2019,50,Always a nice place to come back.,"I was there again, twice for dinner last month with business partners and we enjoyed a lot. Staff were friendly, the waiter was very helpful to choose food, all recommendations were very good in quality and taste and well served. It's a good introduction to...More"
20 March 2019,50,Awesome Local Cuisine,It was time to try something other than street food. Our first night in a fine dining restaurant this trip. We were not disappointed. With no booking and a packed house we were lucky to get in. We were a little under dressed but who...More
14 March 2019,40,Nice Malaysian food,"Good atmosphere, clean place and good service. The satay was a little dry but taste not bad. The deep fried fish was good with its special spicy sauce. Squid with ink was a highlight. Cocktail was not as expected. Look good but quite sweet."
13 March 2019,50,Malay dining!?,"I haven't had the opportunity to eat Malay food at a upper class setting. Coming to this place really shocked me with the quality of dishes commonly known to me, like the sotong. The beef was also fantastic. Service was really good, as the staff...More"
7 March 2019,40,Great Dinner,"Visited on a Saturday night. Restaurant was busy but not rammed with a good atmosphere. Food was really good, as was the service. Would recommend for a slightly more upmarket dining experience in Kuala Lumpur."
6 March 2019,40,First time experience with Malaysian food,"This is my first experience with Malaysian food, we were a group of six and the waiter was very helpful to choose the food, all recommendations were very good except one plate nobody liked, ""calamari"" The staff and management are very friendly and helpful. The...More"
3 March 2019,40,Best kept KL secret but...,This was a very pleasant discovery to take our guests to Malaysia too. It only took us 4 years to discover that this place existed. Our guests was asking for Malaysian food and I could not think of any upscale place to take them that...More
25 February 2019,40,Tasty Malaysian food,"We went to Bijan twice and found the food to be very good and the staff was helpful, suggesting we order less than we had thought. They were right. The serving sizes were large and we had plenty."
22 February 2019,50,Great foods,I as foreigners really enjoy the foods here. I'm recommended to all people to tried this restaurant. I will bring my family here and show them Malaysia culture. The staff really helpful and smile a lot. Thank you.
13 February 2019,40,Delicious food,Really great place for a date. Delicious food and very good service. The staff were very kind and friendly. Just a little pricey but totally worth it.
11 February 2019,50,Amazing!,"My husband and I are currently on our honeymoon and we visited this restaurant last night after reading the reviews on tripadvisor and google. This place is amazing. The service from the staff is silver service quality. They are extremely friendly, they are always around...More"
31 January 2019,50,Best meal of Malaysian fare to date,"Loved everything about this restaurant: decor, attentive wait staff, music, ambiance. We ate outdoors in the courtyard where fans kept the air moving comfortably. Best dishes we had: dajing bungkus kukus, which are parcels of steamed minced meat in spiced coconut sauce, served in a...More"
28 January 2019,50,What a find!,"This really is a top class restaurant, the food is delicious and perfectly priced. The Nasi Goreng and Village Chicken top class, you really should go and try it. Book your table it gets busy, the secret was obviously out a while ago."
28 January 2019,40,Good food and atmosphere,We went here with a couple friends when visiting KL. It was a nice enough restaurant. Don't have any complaints as we had a fun night. The only reason its 4 out of 5 is because the price is a bit too much for what...More
27 January 2019,20,Underwhelming,"Having read decent reviews before visiting Malaysia, we thought we were booking something ‘authentic and traditional’ when we booked our table at Bijan. We visited towards the end of our holiday, so by the time of our visit had experienced a couple of weeks of...More"
15 January 2019,30,Nice interior and outside seating,"Liked the ambience friendly attentive service. Food. A lot of fried product from popia to fish. For rendang, prawns in coconut cuŕry, Popia, fried sweet potatoe Bali, one rice and two beers $250ringitt. You can find equal and better food in KL for $100r no...More"
13 January 2019,10,Crappy and expensive,"Despite Google's and TripAdvisor's good reviews, we found the food bland. The curry lacked flavour and the spices tasted raw. The satay was dry and too sweet. It was expensive for the quality."
13 January 2019,10,Bland and overpriced,"Do not come here unless you would like to have a bland, overpriced dinner. We paid 280 and we had satay (unbearably sweet), the steamed beef in a bettel leaf (this one was okay), the jackfruit salad (bland), the lamb shoulder (meat ok, curry bland)...More"
12 January 2019,20,"Dismal Service, Lackluster Food","Despite the relatively low TripAdvisor rating, I picked Bijan for our final dinner in KL based on our hotel’s recommendation and the numerous references it has received in various dining publications. I should have listened to TripAdvisor - our meal was atrocious overall. Upon arrival,...More"
2 January 2019,50,Great restaurant with delicious food,"We had dinner two nights in a row at Bijan, because we liked it so much! Everything was really delicious - we especially liked the wild fern, Nasi lemak, the eggplant, lamb and beef ;-). If you’d like to try Malay food in lovely setting,...More"
2 January 2019,30,Lack of consistency,"Agree with other recent reviews. Food is not bad but it's not worth the price. Went for dinner on the 31st. Cannot complain about the service (despite it being very busy), it was actually good. So is the decoration and ambience. But those were the...More"
1 January 2019,50,"Nice Restaurant, authentic food and friendly people","We really enjoeyed authentic food. Spicy but interesting in a friendly athmosphere! Good appetizers, prices where ok!"
31 December 2018,30,Decent food but nothing special,"Took my boss from out of town here. The food was nice, the service was okay. Prices a little high though. This type of Malaysian food perhaps doesn't translate well to an expensive restaurant. At the end of the meal we spotted a rat and...More"
28 December 2018,20,Highly overpriced for what you are getting,Service was ok but nothing special. No real attention. Food came quick but portions very small and the duck was quite dry. I have to say I ate already much better Malaysian food the same day for way cheaper. The prices are crazy. Totally expensive...More
12 December 2018,30,Nice food and customer Service,Had dinner at this restaurant in month of Dec 2018 and found this establishment serve mostly local food in a expensive environment. Looking through the menu one can see that most of the dishes served we can get it from any common restaurant. Example Satay...More
5 December 2018,40,Reference for Malaysian cuisine in KL,"I was taken to Biján for dinner by corporate partners on a business trip to experience typical Malaysian food and I suspect that this is a role that Biján plays quite a bit. The decor is relaxed but quite elegant, the service is good and...More"
3 December 2018,40,Good place for groups!,"We brought 2 groups of foreigners VIP from different places in the world and they really appreciate and enjoyed the food, the atmosphere and the service. The first night was just perfect thanks to Dilla. The second experience was good too. I really recommend this...More"
22 November 2018,20,Incredibly disappointing,We booked Bijan well in advance of our trip to KL. We have visited this city a number of times and have enjoyed some terrific Malaysian cuisine whilst on our stays. On arrival by cab the restaurant presents very well to the street- elegant warm...More
8 November 2018,20,Extremely disappointing and unbelievably expensive for very bland food,"Having visited Malaysia twice yearly for more than 25 years, I believe that I know something about Malaysian food. The food here is so BLAND! The Popiah (i.e. spring rolls) were wet and not crispy at all. The Pedigels were too big and had far...More"
7 November 2018,50,Food that speaks volumes!,"Bijan, the sesame in English, is by far the best restaurant that serve authentic Malay food in Kuala Lumpur. In my recent two visits in KL in Sept. and Nov. this year, I dined thrice because it was too good to miss it! The interiors...More"
5 November 2018,20,Food good. Service pitiful,"Sometimes it’s tough traveling alone and getting good service. Bijan is a case in point. I was dining alone - sent here by my hotel’s concierge. The Malaysian cuisine was wonderful. The restaurant is casually beautiful. The service, however, especially for a single traveler, left...More"
4 November 2018,50,Malay Restaurant,"The Bijan restaurant is quite good. A good menu, not too much to choose from. All beautiful Malay dishes cooked in a traditional style with some international fusion which is clever and subtle. Big kudos to chef. Bijan also offers a very nice selection of...More"
18 October 2018,20,Good food horrible service cold food,"I went there with a group of girls. On the side note, we each arrive separately over a course of 1 hour.. Bijan’s food is good! Top quality food. I had the beef ribs, curry prawn, whole fried fish, black squid and lamb shoulder. The...More"
15 October 2018,50,Good Malaysian food,"Some very tasty dishes with good service and casual ambiance. The restaurant was a little hard to find without a map or gps but it was worth it. The menu was of reasonable length to get freshly made dishes, Lots of dishes we knew like...More"
23 September 2018,10,Really average food,"Although the service we received was very enthusiastic, it was not very knowledgeable. We ordered a chicken dish and a lamb dish as entrees, they were really awful. Chewy meats, if that was lamb I’m still 20 years old! The starters were bland and oily....More"
22 September 2018,50,Continues to Deliver,"Surprisingly conveniently located. Quirky enough in location, atop a bunch of steps. An oasis of good service, and food with passion :)"
22 September 2018,30,Worst service ever..,I was been with my fiance. There food is good but service is too bad. Their staff zakkie's behaviour with us was too worst. We asked noise free table but he ignore and talked like angry with us. Our services was so bad that we...More
15 September 2018,50,Great authentic Malay food!,Great food and service. A must visit on your trip to KL. Wide range of incredible starters. Order to share!
11 September 2018,50,Outstanding,The staff service was outstanding. My host tells me that it was very authentic Malay and really well done. The service and class of restaurant was very cheap.
9 September 2018,40,Good Local Food Good Location,"Nice rendang, good service, mid-range price but nice restaurant with covered outside with fans. Good selection of 'local' malaysian dishes - no problems at all - 4/5!"
7 September 2018,40,very nice restaurant,i went here twice as it was right by my hotel but both times the food was very good. i have a sensitive stomach so got the coconut chicken which wasn't spicy and had no problems. very nice atmosphere the service was so so but...More
2 September 2018,40,Really nice,"Cosy local restaurant. Friendly staff, good food ( but the lamb they served, I don’t really think it was lamb .. )"
28 August 2018,40,Super first dinner in KL,Great atmosphere! Loved the vibe at Bijan...and the batik serviettes. Bukit Ceylon is a lovely area. You arrive here and you want to stay. We had no reservation but they squeezed us in. A friend ordered so I’m not sure of exact names but ...the...More
20 August 2018,50,Michelin Star-worthy,"Any rating less than 5 does not do Bijan justice. I could eat here everyday for the rest of my life. Especially for a vegetarian, even a flexible one like me, eating out with a bunch of non-vegetarians can be a bit of an exercise....More"
17 August 2018,50,Great Malay authentic,I surely would recommend this if you're not local and you want a notch down of local food this is the place. Great portions and quality. Super comfortable. Great for dates
15 August 2018,50,Amazing!,We had an evening meal here and shared a lovely bottle of wine. We have one night in KL left when we return from elsewhere in Malaysia and I'm trying to convince my boyfriend that this is where we should go - divine
15 August 2018,50,Best Malay food in town...,"...or so our concierge told us as he made the reservation and put us in a cab. And he might just be right! Popular upscale restaurant serving high end Malaysian cuisine, and plenty choice of drinks. A refreshing change from all the rice, curry, and...More"
3 August 2018,50,A favourite in KL.,"I've dined here on multiple visits to Kuala Lumpur - the food is fantastic and keeps me coming back. Staff are friendly. It's a shame that this restaurant is closed for lunch. This restaurant is a bit more expensive than other places in KL, but...More"
31 July 2018,20,Beautiful ambiance but underwhelming food and service,My partner and I were here last weekend to have a romantic dinner. The restaurant is not hard to find (we walked from Jalan Alor) and it is certainly tastefully decorated. Most of the diners look like tourists in my opinion (I am Malaysian). Food:...More
28 July 2018,40,Very good Malay food,This Malay fine dining restaurant appears in a few list on Google. It has a sense of humour selling $30 Bijan bags! The satay chicken was well marinated with excellent sauce. Kampung chicken limau purut was delicious without being spicy. The prawns with lemak tempoyak...More
24 July 2018,20,Disappointing,"We ate here last week as a last dinner on a family vacation. The food was average, but much more expensive than everything else we had the whole trip. The service was very slow and we felt ignored. The restaurant had been recommended by our...More"
23 July 2018,20,Average food accompanied by subpar service,"Had dinner here with family of four. The food we ordered tasted quite average, portions were on the small side, wait staffs were difficult to flag down. We had much more positive and memorable dining experience at food centers around KL during this trip."
23 July 2018,30,Unusual! Fine dining with local Malaysian food,"This is a nice, comfortable fine dining restaurant very close to the bustle of Bukit Bintang but away from the dodgy bars and night clubs. The food, though, let them down. I have been to Bijan many times in the past but on this visit...More"
9 July 2018,40,Tasty food with a good atmosphere,"We had a lovely meal at Bijan last weekend. The atmosphere in the outside section was lovely, the food was tasty and well-priced and we enjoyed it."
6 July 2018,40,Truly Malaysian,"Nice authentic Malaysian food. At least I think its authentic. I think they would be better served if they did a few dishes well instead of so many dishes, I was lucky with my choices. My partner, not so mucn,"
2 July 2018,50,Great place for trying out Malaysian food,"Very good place for trying out Malaysian food. Its often marketed/labeled as ""fine dining"", but by European/American standards its a normal restaurant. With good service. However, the most important part is that the service is great, and the food is top notch. What more do...More"
28 June 2018,40,Fine dine Malay food,"We were recommended this restaurant by the hotel and it was an overall wonderful experience. The ambience was cosy and it was somewhat busy for a Tuesday evening. We shared a platter and ordered 5 dishes to share amongst 3 of us. Portions were generous,...More"
20 June 2018,50,No words to describe this amazing food experience.,"Do you want to challenge your palate with flavors and aromas most probably not known to your senses yet ? Then just allow yourself to be surprised with all the delicacies in their menu. I surely did not know what exactly is that I ordered,...More"
19 June 2018,40,Authentic Malay Foods,"If you want the feeling of eating at village in the middle the of concrete jungle, this is the place you should go. Went there for iftar with friends. The food is amazing plus lots of variety. The service also on the top end. Since...More"
18 June 2018,30,Foreigner haven,"A friend and I went for dinner at Bijan on a recommendation from a friend. Most of the food was delicious. The satay starter was the highlight of the meal, however, the aubergine was very greasy and inedible. If you are looking for a more...More"
9 June 2018,50,Incredible Malaysian curry and food,"Me and my partner only just recently got back to London after a wonderful 3 week stay in Hong Kong, Thailand and KL. Most of our meals throughout our stay in Asia were fantastic, but Bijan stood out for me as one of the best...More"
5 June 2018,20,Ramadhan Buffet Lacked Authenticity in Flavour,I heard great things about this place from the reviews below. Unfortunately I was incredibly disappointed. I'm a Malaysian and I've eaten lots of authentic 'masak lemak' hence I was looking forward to an awesome Malay/Indo meal to break my fast. For the price per...More
4 June 2018,30,"Pretty good, but def not great","This place is rated high by a few publications, but is overrated in my opinion. Malaysian food is delicious, so if you aren’t familiar with the cuisine then you will probably be happy, but nothing made this food standout amongst the other food we had...More"
27 May 2018,50,Good Malay food,We were recommended to go to this restaurant by a local. A nice setting with a little outside space. We had rendang kok ( spicy slow cooked beef ) fish curry with banana and a local vegetable ( green fern) all beautifully seasoned. I deliberately...More
16 May 2018,40,Great for guests to Malaysia,We enjoyed a birthday dinner here. The restaurant was quiet enough and dim enough to be romantic on a Monday night but I can imagine it might be full of larger groups at the weekends. It's a good introduction to modern Malay cuisine with mildly-spiced...More
9 May 2018,50,Stylish Malay dining,"A charming interior, beautifully lit, with seating inside and out, with the outer area fairly well sheltered from the elements with rattan, and with enough ceiling fans to ensure everyone feels comfortable. Friendly and experienced service, comprehensive wine list, excellent Malaysian food, and not too...More"
2 May 2018,40,Amazing Malaysian food,"This was my second visit to Bijan, a few years ago a Malaysian friend who lives in KL brought me here saying it's a quintessential restaurant for Malaysian cuisine. I loved my meal so much that I returned here with my family. We were staying...More"
30 April 2018,40,Good food but the service can be improved,"It's a well decorated malaysian restaurant ( except for the bathroom...). The starters were really good. The main meals were good and generous. The sangria wasn't really good, with some orange skins, it was a bit bitter. And the service really need to be improved:...More"
29 April 2018,40,Great Malaysian Cuisine,"A quiet location with great food, friendly staff and good drinks. Good value for money too - recommended."
29 April 2018,50,Malaysian Must!,"When planning my trip to KL I wanted to dine at an authentic Malaysian restaurant near where I was staying in the Bukit Bintang area, and found Bijan on the internet. A friend and I went there for dinner and were indeed very pleased with...More"
24 April 2018,10,Don't bother!,"Overall a terrible experience. Was greeted by a waiter that didn't even want to crack a smile let alone say hello. Service was really slow getting the menu, ordering and then getting our food. Started with the satay which was ok but hard to get...More"
19 April 2018,50,Simply excellent.,Casual but authentic diner an easy stroll from the CBD area. Super fast service and delicious Malaysian food. A great end to our trip. Will definitely return here when opportunity presents itself. Highly recommended.
5 April 2018,30,Good Authentic Food,"We wanted to get some good Malaysian authentic food near our hotel, so chose here after reading reviews. This is a good choice and the food is ok but it’s pricey. I would recommend but it’s not amazing."
2 April 2018,30,Overall an ok experience,We visited based on recommendations on tripadvisor but were left slightly dissappointed. Ordered 2 starters and 2 mains. We had crispy veg starter (fritter with sweet pot) and all chicken satay. These were both good. We were not as happy with mains. Portion sizes were...More
1 April 2018,10,Bad staff etiquette.,We each ordered a starter and main individually but when they arrived they they were placed on the middle of the table so nobody knew who owned what which led to people eating the wrong foods. They said they'd bring all of the food out...More
1 April 2018,40,Very nice Malay cuisine,"Went there on our first night in KL as could walk in less than 15 mins from the Shangri La. extensive menu, and great staff there on hand to explain quantities, flavours, make recommendations, etc. Extensive wine list. Thoroughly enjoyable evening. Restaurant was continuously busy,...More"
30 March 2018,50,"Great food, great service","A friend who frequently travels to KL suggested we have dinner here, great choice! The food was delicious! A free range chicken option is always good in Asia, although they told me the other chicken option would be bigger and fatter we chose the free...More"
29 March 2018,50,Good dinner,"Yum! I really liked this place. It was a good stop for our last dinner in Kuala Lumpur. The place has white tablecloths and a wine list. I got a fancy drink, a pineapple gin drink. It was pretty good. We got the vegetable fritter...More"
29 March 2018,40,Hot Place,"The restaurant caters to business people. The service can be a bit slow for just a couple, but the food was very good."
24 March 2018,40,nice and pricey,"Would consider it as traditional Malay fine dining. The food there was very nice, especially the beef ribs and the masak lemak fish. Was a bit disappointing on the Gulai chicken and the soup tulang. Felt that these needs to be more flavorful. overall, a...More"
16 March 2018,40,A wonderful discovery,"First time at Bijan several days back when I entertained our office guests from Australia. We ordered Otak2 for appertiser. and ordered Rendang Tok, Ayam Masak Merah, Asparagus Belacan, Siakap Asam for main course. We had durian ice cream, durian cheese cake and sago gula...More"
16 March 2018,50,Traditional Malaysian restaurant recommended by Hotel concierge Mr Muller,"We took a taxi to this restaurant booked the day before. Seems you must pre book as it’s very popular, and excellent food. Possibly the best meal at a reasonable price we had in Malaysia The waiter advised us on what to select, depending on...More"
15 March 2018,40,Great choice,"Contrary to some of the other whining pom reviews, I thoroughly enjoyed Bijan. Both service and food were excellent. Maybe the food could be spicier, but that’s a matter of taste that chili sauce can address. I would have no hesitation recommending Bijan."
